# gamma d2min std
5.999999999999993533e-02 8.827893591362847570e-01 9.779387045167037273e-01
6.200000000000008976e-02 8.957252346373897334e-01 1.044167833524322520e+00
6.400000000000005684e-02 9.312604169625947614e-01 1.134268047644918953e+00
6.600000000000003086e-02 9.376094822383995719e-01 1.181446242353975995e+00
6.800000000000000488e-02 9.826298646918402158e-01 1.239132113737794194e+00
6.999999999999997891e-02 1.001797303551136276e+00 1.368478083998985406e+00
7.199999999999995293e-02 1.034183832684264503e+00 1.418907275495903120e+00
7.399999999999994083e-02 1.078564837038352264e+00 1.511170258436729474e+00
7.600000000000006750e-02 1.080683202773831786e+00 1.548477369809160065e+00
7.800000000000005540e-02 1.114599134122474799e+00 1.609627866794359541e+00
8.000000000000001554e-02 1.164882213766571972e+00 1.732773306598671903e+00
8.200000000000000344e-02 1.224590275927240901e+00 1.838712992079586828e+00
8.399999999999999134e-02 1.237085700731928695e+00 1.892703502909784730e+00
8.599999999999995148e-02 1.329109375063131315e+00 2.053459821109336225e+00
8.800000000000007816e-02 1.365102362505918654e+00 2.126013418514503428e+00
9.000000000000006606e-02 1.438678917443970917e+00 2.327388431662964052e+00
9.200000000000004008e-02 1.502666143826941303e+00 2.397709281529815772e+00
9.400000000000002798e-02 1.558084187768308038e+00 2.578276560681789231e+00
9.600000000000000200e-02 1.632985088433159815e+00 2.694383228328057545e+00
9.799999999999997602e-02 1.696947411890388668e+00 2.766071546511992718e+00
9.999999999999995004e-02 1.819351865376420907e+00 3.094455873496829490e+00
1.020000000000000906e-01 1.901299233670691091e+00 3.228511673728381659e+00
1.040000000000000646e-01 2.051298223153409594e+00 3.548074796289029553e+00
1.060000000000000386e-01 2.176750425793087196e+00 3.755518575772139656e+00
1.080000000000000127e-01 2.320102068398832262e+00 4.043543581574806645e+00
1.100000000000000006e-01 2.477973794574652722e+00 4.255775627770323588e+00
1.119999999999999746e-01 2.594640580054450751e+00 4.536026081361638873e+00
1.139999999999999486e-01 2.811222216017597919e+00 4.920535609293430923e+00
1.160000000000000892e-01 3.124053125962752198e+00 5.557938569132944373e+00
1.180000000000000632e-01 3.773423327909959379e+00 7.021654385262781517e+00
1.200000000000000649e-01 4.461813293225221244e+00 8.593652680896729734e+00
1.220000000000000112e-01 4.906683462612452473e+00 9.684240595003309693e+00
1.239999999999999852e-01 5.244968966425977541e+00 1.047352376109113692e+01
1.259999999999999454e-01 5.745115525706280479e+00 1.151293105026433139e+01
1.279999999999999472e-01 6.066093007151593497e+00 1.240214702194790242e+01
1.300000000000000877e-01 6.309380000126263432e+00 1.303335051914565490e+01
1.320000000000000617e-01 6.592624278908224333e+00 1.354403912017668254e+01
1.340000000000000357e-01 7.086317481386126715e+00 1.467297896246989808e+01
1.360000000000000098e-01 7.416912517937184646e+00 1.526716299029497037e+01
1.380000000000000115e-01 7.577781735110875161e+00 1.558932849078426308e+01
1.399999999999999578e-01 7.799641291435842838e+00 1.611997081496015483e+01
1.419999999999999318e-01 7.949106875357086821e+00 1.648525235663087329e+01
1.440000000000000724e-01 8.070755168089094767e+00 1.673481823889439468e+01
1.460000000000000464e-01 8.226845092104639434e+00 1.709842580241081578e+01
1.480000000000000204e-01 8.352098416601563713e+00 1.739948134210397512e+01
1.499999999999999944e-01 8.525787750171639701e+00 1.788499193531323428e+01
1.519999999999999962e-01 8.739548349102351565e+00 1.826700411866245233e+01
1.539999999999999702e-01 8.836738895553187589e+00 1.843987187550031237e+01
1.559999999999999165e-01 9.083801906003394322e+00 1.891395942814224185e+01
1.580000000000000848e-01 9.234213534248736366e+00 1.912506551961208956e+01
1.600000000000000311e-01 9.269489301254735025e+00 1.917978280701419180e+01
1.620000000000000329e-01 9.408821666305632547e+00 1.940296674063278815e+01
1.640000000000000069e-01 9.636144892019807173e+00 1.981469926541186055e+01
1.659999999999999809e-01 9.856343446212120440e+00 2.023037863548823623e+01
1.679999999999999827e-01 1.001961824805279377e+01 2.067494622410877270e+01
1.699999999999999289e-01 1.018924611555792303e+01 2.099402429694401917e+01
1.720000000000000973e-01 1.031468857951783491e+01 2.122105710213325125e+01
1.740000000000000435e-01 1.056357962159682806e+01 2.174807107389963434e+01
1.760000000000000175e-01 1.079775902643623731e+01 2.217084956944518481e+01
1.779999999999999916e-01 1.096489988497475032e+01 2.248684245129607362e+01
1.799999999999999656e-01 1.117424767974865674e+01 2.291046192559196015e+01
1.820000000000001061e-01 1.128156427257339089e+01 2.315951661387087768e+01
1.839999999999999414e-01 1.166638138391729917e+01 2.403935714040306593e+01
1.860000000000000819e-01 1.181712865629340037e+01 2.421548427205521037e+01
1.880000000000000560e-01 1.205609268304924164e+01 2.467178866487851607e+01
1.900000000000000300e-01 1.223175559298847936e+01 2.498828982235264462e+01
1.920000000000000040e-01 1.243500408524108458e+01 2.536061407882149865e+01
1.939999999999999780e-01 1.261551695793087013e+01 2.574219308881725610e+01
1.960000000000000353e-01 1.280297849724984438e+01 2.616632990836018990e+01
1.980000000000000093e-01 1.318725176059225213e+01 2.699913018594475744e+01
2.000000000000000666e-01 1.354765754325481275e+01 2.781725959622031397e+01
