# gamma d2min
2.000000000000026930e-03 6.496017379853219476e-01
4.000000000000053860e-03 6.461941622908775607e-01
6.000000000000081657e-03 6.494926427596274809e-01
7.999999999999946390e-03 6.562886864760889560e-01
9.999999999999974187e-03 6.501529719913983207e-01
1.200000000000000198e-02 6.570158351779513684e-01
1.400000000000002805e-02 6.600051220821496756e-01
1.600000000000005584e-02 6.513021348090276552e-01
1.799999999999992231e-02 6.545247172545770598e-01
1.999999999999994837e-02 6.607538897727273097e-01
2.199999999999997444e-02 6.705573506490688507e-01
2.400000000000000397e-02 6.683603598780776256e-01
2.600000000000003003e-02 6.715962713304924891e-01
2.800000000000005609e-02 6.739867125276199911e-01
2.999999999999992256e-02 6.690308142578125228e-01
3.199999999999995209e-02 6.750900427872474907e-01
3.399999999999997469e-02 6.836890000868055539e-01
3.600000000000000422e-02 6.736190850023674459e-01
3.800000000000003375e-02 6.933009312717012262e-01
4.000000000000005634e-02 6.925651657749368750e-01
4.199999999999992628e-02 7.002823080433238090e-01
4.399999999999994887e-02 7.062089775883837461e-01
4.599999999999997841e-02 7.141556213482481708e-01
4.800000000000000794e-02 7.190370868252841108e-01
5.000000000000003053e-02 7.237040034682765688e-01
5.200000000000006006e-02 7.299762607441602213e-01
5.400000000000008959e-02 7.391908813782355203e-01
5.599999999999995259e-02 7.547089192846433425e-01
5.799999999999998213e-02 7.542129164930556628e-01
6.000000000000001860e-02 7.721519141927082330e-01
6.200000000000003425e-02 7.831461066860004872e-01
6.400000000000005684e-02 7.969726727035983949e-01
6.599999999999991984e-02 8.087728586884469495e-01
6.799999999999994937e-02 8.200966081952336673e-01
6.999999999999999278e-02 8.346118281467015398e-01
7.200000000000000844e-02 8.402530038865214657e-01
7.400000000000005185e-02 8.506499185862530510e-01
7.600000000000006750e-02 8.918276632082543509e-01
7.800000000000009703e-02 8.806039826961016281e-01
7.999999999999994615e-02 9.087368976246843477e-01
8.199999999999997569e-02 9.341910289338699602e-01
8.400000000000001910e-02 9.677161161339961071e-01
8.600000000000003475e-02 9.929021106948388020e-01
8.800000000000006428e-02 1.022941564668166103e+00
8.999999999999992728e-02 1.063379209197443220e+00
9.199999999999995681e-02 1.093239337722932580e+00
9.399999999999998634e-02 1.121523975694444397e+00
9.600000000000001588e-02 1.173497842217092524e+00
9.800000000000003153e-02 1.209195528119081375e+00
1.000000000000000611e-01 1.241236380855429200e+00
1.020000000000000906e-01 1.288656947591146240e+00
1.039999999999999536e-01 1.379561543909801458e+00
1.059999999999999831e-01 1.432232401209359018e+00
1.080000000000000127e-01 1.522781420519649709e+00
1.100000000000000422e-01 1.629380208501026051e+00
1.120000000000000717e-01 1.754218180320785914e+00
1.139999999999999347e-01 1.919390481808317395e+00
1.159999999999999643e-01 2.102329593917692474e+00
1.179999999999999660e-01 2.434580425848326790e+00
1.200000000000000094e-01 3.341212506253945502e+00
1.220000000000000390e-01 4.978396105577257202e+00
1.240000000000000685e-01 6.099804861219617180e+00
1.260000000000000842e-01 6.531071690198864133e+00
1.279999999999999472e-01 6.706710071971670573e+00
1.300000000000000044e-01 6.837546831723486207e+00
1.320000000000000062e-01 7.075815293613872292e+00
1.340000000000000357e-01 7.315893877345722274e+00
1.360000000000000653e-01 7.489327711326152048e+00
1.379999999999999283e-01 7.721456086472143099e+00
1.399999999999999856e-01 7.874531782976246674e+00
1.419999999999999873e-01 8.005985120134944566e+00
1.440000000000000169e-01 8.093042014784563420e+00
1.460000000000000464e-01 8.175035815857796706e+00
1.480000000000001037e-01 8.340610247383997589e+00
1.500000000000001055e-01 8.415785743246921413e+00
1.519999999999999685e-01 8.634469176122554046e+00
1.539999999999999980e-01 8.853841378914141913e+00
1.560000000000000275e-01 8.981913674498896327e+00
1.580000000000000571e-01 9.111239583065026792e+00
1.600000000000000588e-01 9.247126418014126159e+00
1.619999999999999496e-01 9.413942069740372176e+00
1.639999999999999514e-01 9.573942334964881340e+00
1.659999999999999809e-01 9.715383021541587283e+00
1.680000000000000104e-01 9.946880194629892813e+00
1.700000000000000400e-01 1.039714746954505742e+01
1.720000000000000695e-01 1.064647226941090707e+01
1.739999999999999325e-01 1.098099059157789092e+01
1.759999999999999620e-01 1.115526012868331662e+01
1.780000000000000193e-01 1.134283111629971508e+01
1.800000000000000211e-01 1.162418608481691962e+01
1.820000000000000506e-01 1.185230330987413083e+01
1.840000000000000802e-01 1.213524231559935096e+01
1.860000000000000264e-01 1.252549741416705942e+01
1.879999999999999727e-01 1.277055397067155873e+01
1.900000000000000022e-01 1.297077762564512149e+01
1.920000000000000318e-01 1.312937071015427826e+01
1.940000000000000613e-01 1.337319738802675140e+01
1.960000000000000075e-01 1.352617198013139088e+01
1.980000000000000093e-01 1.359845841780105502e+01
1.999999999999999556e-01 1.376891305669783883e+01
